"","year","location_abbr","state","effective_date","geo_location"
"13177",2016,"NE","nebraska","4/9/2014","(41.6410409880005, -99.36572062299967)"
"13178",2016,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"13179",2016,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"13180",2016,"ID","idaho","6/1/2015","(43.682630005000476, -114.3637300419997)"
"13181",2016,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"13182",2016,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"13183",2016,"OH","ohio","8/2/2014","(40.06021014100048, -82.40426005599966)"
"13184",2016,"MT","montana","1/1/2016","(47.06652897200047, -109.42442064499971)"
"13185",2016,"WV","west virginia","6/6/2014","(38.66551020200046, -80.71264013499967)"
"13186",2016,"DE","delaware","6/12/2014","(39.008830667000495, -75.57774116799965)"
"13187",2016,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"13188",2016,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"13189",2016,"TN","tennessee","7/1/2015","(35.68094058000048, -85.77449091399967)"
"13190",2016,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"13191",2016,"AR","arkansas","5/1/2015","(34.74865012400045, -92.27449074299966)"
"13192",2016,"NV","nevada","10/1/2015","(39.493240390000494, -117.07184056399967)"
"13193",2016,"MT","montana","1/1/2016","(47.06652897200047, -109.42442064499971)"
"13194",2016,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"13195",2016,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"13196",2016,"NM","new mexico","6/19/2015","(34.52088095200048, -106.24058098499967)"
"13197",2016,"SD","south dakota","7/1/2014","(44.353130053000484, -100.3735306369997)"
"13198",2016,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"13199",2016,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"13200",2016,"TN","tennessee",NA,"(35.68094058000048, -85.77449091399967)"
"13201",2016,"VT","vermont","5/3/2013","(43.62538123900049, -72.51764079099962)"
"13202",2016,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"13203",2016,"DE","delaware","6/12/2014","(39.008830667000495, -75.57774116799965)"
"13204",2016,"RI","rhode island","1/1/2015","(41.70828019300046, -71.52247031399963)"
"13205",2016,"AL","alabama","8/1/2013","(32.84057112200048, -86.63186076199969)"
"13206",2016,"MI","michigan",NA,"(44.6613195430005, -84.71439026999968)"
"13207",2016,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"13208",2016,"DE","delaware","6/12/2014","(39.008830667000495, -75.57774116799965)"
"13209",2016,"NM","new mexico","6/19/2015","(34.52088095200048, -106.24058098499967)"
"13210",2016,"GA","georgia","7/1/2014","(32.83968109300048, -83.62758034599966)"
"13211",2016,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"13212",2016,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"13213",2016,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"13214",2016,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"13215",2016,"IA","iowa","7/1/2014","(42.46940091300047, -93.81649055599968)"
"13216",2016,"NV","nevada","10/1/2015","(39.493240390000494, -117.07184056399967)"
"13217",2016,"TX","texas","10/1/2015","(31.827240407000488, -99.42677020599967)"
"13218",2016,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"13219",2016,"NE","nebraska","4/9/2014","(41.6410409880005, -99.36572062299967)"
"13220",2016,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"13221",2016,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"13222",2016,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"13223",2016,"WY","wyoming","3/13/2013","(43.23554134300048, -108.10983035299967)"
"13224",2016,"HI","hawaii","1/1/2016","(21.304850435000446, -157.85774940299973)"
"13225",2016,"OK","oklahoma","11/1/2014","(35.47203135600046, -97.52107021399968)"
"13226",2016,"SD","south dakota","7/1/2014","(44.353130053000484, -100.3735306369997)"
"13227",2016,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"13228",2016,"TN","tennessee",NA,"(35.68094058000048, -85.77449091399967)"
"13229",2016,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"13230",2016,"IN","indiana","7/1/2013","(39.766910452000445, -86.14996019399968)"
"13231",2016,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"13232",2016,"TN","tennessee","7/1/2015","(35.68094058000048, -85.77449091399967)"
"13233",2016,"SD","south dakota","7/1/2014","(44.353130053000484, -100.3735306369997)"
"13234",2016,"ID","idaho","6/1/2015","(43.682630005000476, -114.3637300419997)"
"13235",2016,"MS","mississippi","7/1/2013","(32.745510099000455, -89.53803082499968)"
"13236",2016,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"13237",2016,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"13238",2016,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"13239",2016,"GA","georgia","7/1/2014","(32.83968109300048, -83.62758034599966)"
"13240",2016,"OH","ohio","8/2/2014","(40.06021014100048, -82.40426005599966)"
"13241",2016,"IN","indiana","7/1/2013","(39.766910452000445, -86.14996019399968)"
"13242",2016,"SD","south dakota","7/1/2014","(44.353130053000484, -100.3735306369997)"
"13243",2016,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"13244",2016,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"13245",2016,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"13246",2016,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"13247",2016,"OH","ohio","8/2/2014","(40.06021014100048, -82.40426005599966)"
"13248",2016,"IA","iowa","7/1/2014","(42.46940091300047, -93.81649055599968)"
"13249",2016,"MS","mississippi","7/1/2013","(32.745510099000455, -89.53803082499968)"
"13250",2016,"OR","oregon","5/26/2015","(44.56744942400047, -120.15503132599969)"
"13251",2016,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"13252",2016,"ND","north dakota","8/1/2015","(47.47531977900047, -100.11842104899966)"
"13253",2016,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"13254",2016,"AL","alabama","8/1/2013","(32.84057112200048, -86.63186076199969)"
"13255",2016,"IN","indiana",NA,"(39.766910452000445, -86.14996019399968)"
"13256",2016,"WV","west virginia",NA,"(38.66551020200046, -80.71264013499967)"
"13257",2016,"OR","oregon","5/26/2015","(44.56744942400047, -120.15503132599969)"
"13258",2016,"MD","maryland","10/1/2012","(39.29058096400047, -76.60926011099963)"
"13259",2016,"GA","georgia","7/1/2014","(32.83968109300048, -83.62758034599966)"
"13260",2016,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"13261",2016,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"13262",2016,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"13263",2016,"VA","virginia","7/1/2014","(37.54268067400045, -78.45789046299967)"
"13264",2016,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"13265",2016,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"13266",2016,"TX","texas","10/1/2015","(31.827240407000488, -99.42677020599967)"
"13267",2016,"ID","idaho","7/1/2012","(43.682630005000476, -114.3637300419997)"
"13268",2016,"DC","district of columbia","11/29/2016","(38.89037138500049, -77.03196112699965)"
"13269",2016,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"13270",2016,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"13271",2016,"OR","oregon","5/26/2015","(44.56744942400047, -120.15503132599969)"
"13272",2016,"CA","california",NA,"(37.63864012300047, -120.99999953799971)"
"13273",2016,"NM","new mexico","6/19/2015","(34.52088095200048, -106.24058098499967)"
"13274",2016,"VT","vermont","5/3/2013","(43.62538123900049, -72.51764079099962)"
"13275",2016,"ND","north dakota","8/1/2015","(47.47531977900047, -100.11842104899966)"
"13276",2016,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"13277",2016,"OR","oregon","5/26/2015","(44.56744942400047, -120.15503132599969)"
"13278",2016,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"13279",2016,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"13280",2016,"HI","hawaii","6/27/2013","(21.304850435000446, -157.85774940299973)"
"13281",2016,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"13282",2016,"MN","minnesota","8/1/2010","(46.35564873600049, -94.79420050299967)"
"13283",2016,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"13284",2016,"GA","georgia","7/1/2014","(32.83968109300048, -83.62758034599966)"
"13285",2016,"AK","alaska","8/22/2012","(64.84507995700051, -147.72205903599973)"
"13286",2016,"UT","utah","5/11/2010","(39.360700171000474, -111.58713063499971)"
"13287",2016,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"13288",2016,"OK","oklahoma","11/1/2014","(35.47203135600046, -97.52107021399968)"
"13289",2016,"VA","virginia","7/1/2014","(37.54268067400045, -78.45789046299967)"
"13290",2016,"KS","kansas",NA,"(38.34774030000045, -98.20078122699965)"
"13291",2016,"SC","south carolina",NA,"(33.998821303000454, -81.04537120699968)"
"13292",2016,"TX","texas","10/1/2015","(31.827240407000488, -99.42677020599967)"
"13293",2016,"MD","maryland","10/1/2012","(39.29058096400047, -76.60926011099963)"
"13294",2016,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"13295",2016,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"13296",2016,"ID","idaho","6/1/2015","(43.682630005000476, -114.3637300419997)"
"13297",2016,"WV","west virginia","6/6/2014","(38.66551020200046, -80.71264013499967)"
"13298",2016,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"13299",2016,"UT","utah","5/11/2010","(39.360700171000474, -111.58713063499971)"
"13300",2016,"AK","alaska","8/22/2012","(64.84507995700051, -147.72205903599973)"
"13301",2016,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"13302",2016,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"13303",2016,"CA","california",NA,"(37.63864012300047, -120.99999953799971)"
"13304",2016,"VT","vermont",NA,"(43.62538123900049, -72.51764079099962)"
"13305",2016,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"13306",2016,"ID","idaho","6/1/2015","(43.682630005000476, -114.3637300419997)"
"13307",2016,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"13308",2016,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"13309",2016,"OK","oklahoma","11/1/2014","(35.47203135600046, -97.52107021399968)"
"13310",2016,"RI","rhode island","7/1/2014","(41.70828019300046, -71.52247031399963)"
"13311",2016,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"13312",2016,"NE","nebraska",NA,"(41.6410409880005, -99.36572062299967)"
"13313",2016,"FL","florida","7/1/2014","(28.932040377000476, -81.92896053899966)"
"13314",2016,"OH","ohio","8/2/2014","(40.06021014100048, -82.40426005599966)"
"13315",2016,"NV","nevada","10/1/2015","(39.493240390000494, -117.07184056399967)"
"13316",2016,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"13317",2016,"NE","nebraska","4/9/2014","(41.6410409880005, -99.36572062299967)"
"13318",2016,"WI","wisconsin","4/20/2012","(44.39319117400049, -89.81637074199966)"
"13319",2016,"MO","missouri","10/10/2014","(38.635790776000476, -92.56630005299968)"
"13320",2016,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"13321",2016,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"13322",2016,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"13323",2016,"NE","nebraska","4/9/2014","(41.6410409880005, -99.36572062299967)"
"13324",2016,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"13325",2016,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"13326",2016,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"13327",2016,"AK","alaska","8/22/2012","(64.84507995700051, -147.72205903599973)"
"13328",2016,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"13329",2016,"NY","new york",NA,"(42.82700103200045, -75.54397042699964)"
